transaction_id,customer_id,policy_id,transaction_date,product_type,policy_status,premium_amount,province,payment_frequency,payment_status
1584,C0584,P10584,2026-01-08T00:00:00.000000000,Life,Active,3375.27,Manitoba,  monthly  ,PENDING 
1351,C0351,P10351,2026-02-20T00:00:00.000000000,Annuity,  active  ,683.91,  alberta  ,Monthly,Pending
1008,C0008,P10008,2026-03-05T00:00:00.000000000,Life,Pending,4964.95,Manitoba,Monthly,Overdue
1574,C0574,P10574,2026-03-02,Annuity,Lapsed,3597.81,Nova Scotia,Quarterly,Overdue
1843,C0843,P10843,2026-01-01,  annuity  ,ACTIVE ,3788.73,Quebec,Annual,Paid
1358,C0358,P10358,2026-02-14,Life,Lapsed,1947.12,Alberta,QUARTERLY ,  paid  
1330,C0330,P10330,2026-02-07,Life,  pending  ,3236.4,Manitoba,  annual  ,Paid
1705,C0705,P10705,2026-03-16,Annuity,Lapsed,3574.83,Manitoba,  monthly  ,Paid
1830,C0830,P10830,2026-02-04T00:00:00.000000000,Annuity,Pending,2534.9,Quebec,Quarterly,Pending
1259,C0259,P10259,2026-03-30,Annuity,Lapsed,3163.5,Manitoba,Annual,Overdue
1891,C0891,P10891,2026-03-09,Life,Pending,4704.96,Alberta,Annual,PAID 
1834,C0834,P10834,2026-03-29,Life,PENDING ,3586.85,Manitoba,Annual,OVERDUE 
1840,C0840,P10840,2026-02-14,Annuity,Pending,1145.94,British Columbia,QUARTERLY ,Pending
1905,C0905,P10905,2026-02-05,  life  ,Lapsed,2410.37,Manitoba,  quarterly  ,Overdue
1526,C0526,P10526,2026-01-19T00:00:00.000000000,Annuity,Lapsed,1052.5,  manitoba  ,QUARTERLY ,Paid
1814,C0814,P10814,2026-02-16T00:00:00.000000000,Annuity,Lapsed,1556.03,Alberta,Monthly,Overdue
1732,C0732,P10732,2026-01-24,Annuity,Lapsed,4643.82,Manitoba,Quarterly,Overdue
2032,C1032,P11032,2026-01-21,  life  ,Active,4299.61,Nova Scotia,Quarterly,Pending
2141,C1141,P11141,2026-02-24,Life,Lapsed,3809.78,British Columbia,Monthly,Overdue
1441,C0441,P10441,2026-01-15,Life,Lapsed,-4453.83,Ontario,Annual,Pending
1532,C0532,P10532,2026-01-12,Annuity,PENDING ,4237.95,British Columbia,Monthly,Paid
1960,C0960,P10960,2026-01-23T00:00:00.000000000,Life,PENDING ,2296.92,Manitoba,Quarterly,Paid
1229,C0229,P10229,2026-02-06,Annuity,Lapsed,INVALID_AMT,  nova scotia  ,Monthly,Pending
2041,C1041,P11041,2026-01-02,Annuity,Lapsed,2469.21,Nova Scotia,Quarterly,Pending
1213,C0213,P10213,2026-02-09,LIFE ,Active,4574.08,Nova Scotia,Quarterly,Paid
1080,C0080,P10080,2026-02-01,Life,Lapsed,2834.56,Nova Scotia,Annual,Pending
1149,C0149,P10149,2026-02-23,Annuity,Lapsed,3632.13,Alberta,Annual,Paid
1592,C0592,P10592,2026-99-99,  annuity  ,Pending,1312.59,Alberta,Annual,Paid
1708,C0708,P10708,2026-01-13T00:00:00.000000000,Annuity,Pending,4343.94,MANITOBA ,Monthly,Pending
1590,C0590,P10590,2026-01-26,Annuity,Active,677.42,Quebec,Quarterly,PAID 
1134,C0134,P10134,2026-01-21T00:00:00.000000000,  life  ,Active,2761.87,British Columbia,Quarterly,Paid
1782,C0782,P10782,2026-02-25T00:00:00.000000000,Annuity,ACTIVE ,4886.57,British Columbia,Annual,Overdue
1409,C0409,P10409,2026-02-02,Life,ACTIVE ,2161.54,Quebec,Monthly,Overdue
1970,C0970,P10970,2026-01-02,Annuity,Lapsed,4716.31,Ontario,Annual,Pending
1508,C0508,P10508,2026-01-03T00:00:00.000000000,ANNUITY ,Active,2179.89,Manitoba,Annual,  paid  
1877,C0877,P10877,2026-03-15,Life,Lapsed,3917.05,Manitoba,Monthly,Overdue
1505,C0505,P10505,2026-02-07,Life,Pending,3944.1,Nova Scotia,Quarterly,Paid
1719,C0719,P10719,2026-01-03T00:00:00.000000000,Life,Lapsed,1903.78,Alberta,Annual,Pending
1348,C0348,P10348,2026-03-08,Life,Active,4434.43,Manitoba,Annual,Paid
1387,C0387,P10387,2026-02-02T00:00:00.000000000,Annuity,Active,533.9,Ontario,Monthly,Pending
1001,C0001,P10001,2026-02-21,Annuity,Pending,4778.21,MANITOBA ,Monthly,Paid
1361,C0361,P10361,2026-03-04,Annuity,ACTIVE ,2197.79,Nova Scotia,Quarterly,Pending
2134,C1134,P11134,2026-03-23,Life,  active  ,3209.66,  alberta  ,Annual,Pending
1476,C0476,P10476,2026-01-15,Life,Active,2295.51,ALBERTA ,  monthly  ,Pending
1778,C0778,P10778,2026-02-22,Annuity,Lapsed,3464.18,Nova Scotia,Quarterly,Overdue
1754,C0754,P10754,2026-03-18,Life,Pending,INVALID_AMT,Ontario,Quarterly,Overdue
1173,C0173,P10173,2026-01-08T00:00:00.000000000,Life,Active,3964.97,Nova Scotia,Monthly,  pending  
1451,C0451,P10451,2026-03-29T00:00:00.000000000,Annuity,ACTIVE ,3217.81,British Columbia,Annual,Pending
1126,C0126,P10126,2026-01-21,Annuity,Pending,1304.7,British Columbia,Monthly,Paid
1931,C0931,P10931,2026-02-08T00:00:00.000000000,Life,Lapsed,3760.33,ONTARIO ,Monthly,Paid
1531,C0531,P10531,2026-01-02,Annuity,Active,2133.77,Nova Scotia,Monthly,PENDING 
1091,C0091,P10091,2026-02-24,  life  ,Active,3927.29,Ontario,Monthly,Paid
1368,C0368,P10368,2026-01-26,Life,Pending,665.07,Manitoba,Annual,Overdue
1182,C0182,P10182,2026-03-31,Annuity,Lapsed,4831.92,  british columbia  ,Annual,Pending
2027,C1027,P11027,2026-01-13T00:00:00.000000000,Life,Lapsed,554.54,Nova Scotia,Quarterly,Pending
2000,C1000,P11000,2026-01-20,Annuity,Active,2477.8,Alberta,  quarterly  ,Pending
1252,C0252,P10252,2026-02-09,LIFE ,Active,827.43,Nova Scotia,Annual,Paid
1070,C0070,P10070,2026-02-13T00:00:00.000000000,ANNUITY ,Lapsed,2374.29,Alberta,QUARTERLY ,Paid
1132,C0132,P10132,2026-99-99,Annuity,Lapsed,4514.21,Alberta,Annual,Overdue
1301,C0301,P10301,2026-01-05,  annuity  ,Pending,618.65,British Columbia,Quarterly,Pending
2133,C1133,P11133,2026-01-24,Annuity,Pending,3544.11,Ontario,Quarterly,Pending
1327,C0327,P10327,2026-03-26,Annuity,Lapsed,3377.13,MANITOBA ,Annual,Pending
2020,C1020,P11020,2026-03-27,Life,Pending,4223.92,British Columbia,Monthly,Overdue
1500,C0500,P10500,2026-01-30T00:00:00.000000000,Annuity,Active,1358.09,QUEBEC ,Monthly,Pending
1666,C0666,P10666,2026-02-14,Life,Lapsed,,Manitoba,Quarterly,Overdue
1919,C0919,P10919,2026-02-05,Annuity,Active,1173.67,Nova Scotia,MONTHLY ,
1496,C0496,P10496,2026-03-12,Annuity,Pending,INVALID_AMT,Quebec,Annual,Overdue
1339,C0339,P10339,2026-01-17,Annuity,Lapsed,1662.1,British Columbia,Monthly,Pending
1964,C0964,P10964,2026-01-22,Annuity,Pending,901.06,Manitoba,Quarterly,
1165,C0165,P10165,2026-03-07T00:00:00.000000000,Life,Active,2473.13,,Monthly,Pending
1029,C0029,P10029,2026-02-23T00:00:00.000000000,Life,Lapsed,640.91,British Columbia,Monthly,Paid
1517,C0517,P10517,2026-03-08T00:00:00.000000000,LIFE ,Lapsed,4493.57,Ontario,Monthly,Pending
1194,C0194,P10194,2026-03-19,Annuity,Pending,913.1,Manitoba,Monthly,Overdue
2104,C1104,P11104,2026-01-08,LIFE ,Lapsed,2577.01,British Columbia,Monthly,Paid
1170,C0170,P10170,2026-02-18T00:00:00.000000000,Annuity,Lapsed,668.07,Quebec,Quarterly,Overdue
2059,C1059,P11059,2026-01-28,Annuity,Active,2096.79,Alberta,Annual,Overdue
1174,C0174,P10174,2026-01-05,LIFE ,Lapsed,2557.69,Quebec,Annual,Paid
1519,C0519,P10519,2026-03-29,Life,Lapsed,3750.2,Quebec,Quarterly,Pending
1969,C0969,P10969,2026-03-07,Annuity,Active,2214.09,Quebec,Quarterly,Paid
1702,C0702,P10702,2026-01-07,Annuity,Active,795.32,,QUARTERLY ,Pending
1492,C0492,P10492,2026-03-22,Life,Pending,4824.82,British Columbia,Annual,Pending
1074,C0074,P10074,2026-03-03,Life,Active,502.34,Alberta,Quarterly,Paid
1981,C0981,P10981,2026-03-19,  life  ,Lapsed,4126.66,Nova Scotia,Monthly,Overdue
1588,C0588,P10588,2026-01-12,Annuity,  lapsed  ,1495.44,Alberta,Annual,Pending
1235,C0235,P10235,2026-02-28,Life,Pending,949.93,Alberta,Quarterly,Overdue
1215,C0215,P10215,2026-01-12,  annuity  ,Active,953.5,Manitoba,Monthly,Paid
1947,C0947,P10947,2026-01-02,Annuity,  pending  ,4973.63,Quebec,Monthly,Overdue
1133,C0133,P10133,2026-01-27,Annuity,Active,2454.77,British Columbia,Annual,Pending
2005,C1005,P11005,2026-01-05,Annuity,Active,4013.43,Quebec,Monthly,Paid
1733,C0733,P10733,2026-01-03T00:00:00.000000000,Annuity,Lapsed,1334.56,Manitoba,Monthly,Paid
1941,C0941,P10941,2026-03-01,Life,Lapsed,804.26,Nova Scotia,ANNUAL ,  paid  
1186,C0186,P10186,2026-02-03,Annuity,Lapsed,1579.04,,Monthly,  paid  
1042,C0042,P10042,2026-01-01,Annuity,Lapsed,1394.22,BRITISH COLUMBIA ,QUARTERLY ,Pending
1109,C0109,P10109,2026-03-01T00:00:00.000000000,Annuity,Lapsed,1673.73,Alberta,ANNUAL ,OVERDUE 
1849,C0849,P10849,2026-03-23T00:00:00.000000000,Life,Lapsed,3280.31,Ontario,Annual,Paid
1569,C0569,P10569,2026-03-24,Annuity,Active,3177.85,British Columbia,Monthly,Pending
1651,C0651,P10651,2026-01-14,Life,Lapsed,4370.57,Quebec,Quarterly,Paid
2001,C1001,P11001,2026-03-01,ANNUITY ,Active,4331.52,Quebec,Quarterly,Pending
1095,C0095,P10095,2026-01-16T00:00:00.000000000,  annuity  ,Pending,4258.86,Manitoba,Annual,Pending
1484,C0484,P10484,2026-02-12,Life,Lapsed,647.81,Manitoba,Quarterly,Overdue
1469,C0469,P10469,2026-02-09,Life,Active,4281.98,Quebec,Quarterly,Pending
1025,C0025,P10025,2026-03-19,Life,Active,2259.77,Quebec,Annual,Pending
1661,C0661,P10661,2026-01-05,Life,ACTIVE ,719.53,Quebec,Monthly,Overdue
1680,C0680,P10680,2026-01-10,Life,Lapsed,4189.76,British Columbia,Quarterly,Overdue
1753,C0753,P10753,2026-01-02,Annuity,Pending,2904.09,British Columbia,Monthly,Pending
1994,C0994,P10994,2026-01-13,Annuity,ACTIVE ,-2153.9,Alberta,Annual,Overdue
1367,C0367,P10367,2026-03-19,Life,Lapsed,2581.41,Alberta,Quarterly,  pending  
1840,C0840,P10840,2026-02-14,  annuity  ,Pending,1145.94,British Columbia,Quarterly,Pending
2053,C1053,P11053,2026-02-20,Life,Lapsed,820.66,Quebec,Monthly,Paid
1384,C0384,P10384,2026-03-05,Annuity,Active,-3068.5,Ontario,ANNUAL ,Overdue
1455,C0455,P10455,2026-01-02,Annuity,Active,554.91,Alberta,Annual,PAID 
1265,C0265,P10265,2026-02-14T00:00:00.000000000,  annuity  ,Lapsed,551.09,Nova Scotia,Quarterly,
1761,C0761,P10761,2026-03-16,  life  ,Pending,1058.99,Nova Scotia,Annual,Paid
1980,C0980,P10980,2026-03-29,Annuity,Lapsed,2896.17,Ontario,ANNUAL ,  pending  
1445,C0445,P10445,2026-01-27,Life,Lapsed,3847.76,British Columbia,Monthly,Pending
1396,C0396,P10396,2026-03-16T00:00:00.000000000,Annuity,Active,-4394.78,Quebec,Quarterly,Pending
1742,C0742,P10742,2026-99-99,Life,Active,3562.05,Ontario,Annual,Paid
1177,C0177,P10177,2026-02-09,Life,Pending,3767.41,British Columbia,MONTHLY ,Pending
1019,C0019,P10019,2026-02-08T00:00:00.000000000,Life,Pending,559.69,Ontario,Quarterly,Overdue
1949,C0949,P10949,2026-02-04T00:00:00.000000000,Annuity,Pending,3787.93,BRITISH COLUMBIA ,Monthly,Paid
1815,C0815,P10815,2026-01-10,Life,Lapsed,830.74,British Columbia,Annual,Overdue
1596,C0596,P10596,2026-02-17,Annuity,Active,,British Columbia,Monthly,Overdue
1062,C0062,P10062,2026-01-23T00:00:00.000000000,LIFE ,Lapsed,3219.88,  alberta  ,Monthly,Pending
1273,C0273,P10273,2026-02-27,Annuity,Pending,554.7,Quebec,Quarterly,Paid
2126,C1126,P11126,2026-02-15,Annuity,Pending,2099.72,British Columbia,Quarterly,Paid
1279,C0279,P10279,2026-02-16,Annuity,PENDING ,3332.29,Quebec,QUARTERLY ,Overdue
1842,C0842,P10842,2026-01-08,Life,Active,-4864.6,  british columbia  ,Monthly,  paid  
1369,C0369,P10369,2026-02-25,Life,Lapsed,INVALID_AMT,  quebec  ,Annual,Overdue
1887,C0887,P10887,2026-01-23,Annuity,Pending,2438.88,,  monthly  ,
2015,C1015,P11015,2026-02-21T00:00:00.000000000,Life,Pending,1281.89,Quebec,Monthly,Paid
1860,C0860,P10860,2026-02-17,Life,Lapsed,3885.92,Alberta,Monthly,  pending  
1721,C0721,P10721,2026-01-15T00:00:00.000000000,Life,Pending,3856.27,ALBERTA ,Annual,Overdue
1826,C0826,P10826,2026-03-02T00:00:00.000000000,Life,Pending,653.84,British Columbia,Quarterly,Pending
1548,C0548,P10548,2026-03-26T00:00:00.000000000,Life,Active,4167.74,Alberta,  annual  ,
1880,C0880,P10880,2026-03-07,Annuity,PENDING ,2656.32,Manitoba,Annual,Overdue
1900,C0900,P10900,2026-03-16,LIFE ,Lapsed,1054.5,  british columbia  ,Quarterly,Overdue
1457,C0457,P10457,2026-02-12,Life,Lapsed,3195.63,Ontario,Monthly,Overdue
1394,C0394,P10394,2026-01-24,ANNUITY ,Pending,1004.18,Nova Scotia,Quarterly,Paid
1676,C0676,P10676,2026-01-27T00:00:00.000000000,Annuity,Active,3887.22,British Columbia,Monthly,  pending  
1912,C0912,P10912,2026-01-10,Life,ACTIVE ,1286.48,Nova Scotia,Annual,Pending
1965,C0965,P10965,2026-02-01,Annuity,Active,1074.71,ONTARIO ,Annual,Paid
1376,C0376,P10376,2026-02-13,Life,ACTIVE ,1549.47,Nova Scotia,Annual,Pending
1413,C0413,P10413,2026-03-25,Annuity,Pending,1645.88,Alberta,Monthly,Pending
1075,C0075,P10075,2026-03-18,Life,Active,4373.29,Alberta,Annual,Pending
2122,C1122,P11122,2026-01-24T00:00:00.000000000,Life,Active,1477.44,Manitoba,Monthly,Pending
1863,C0863,P10863,2026-01-04,Life,Active,3504.17,Manitoba,Annual,Overdue
1501,C0501,P10501,2026-02-14,Life,Active,2199.77,Ontario,Quarterly,  pending  
1942,C0942,P10942,2026-01-05,Annuity,Active,-814.69,Manitoba,Quarterly,Paid
1617,C0617,P10617,2026-01-29,Annuity,Active,3952.35,  alberta  ,Monthly,  overdue  
1115,C0115,P10115,2026-01-03T00:00:00.000000000,Life,Pending,4353.46,Quebec,  quarterly  ,PENDING 
1418,C0418,P10418,2026-03-01,Life,Pending,4842.62,British Columbia,Annual,Paid
1602,C0602,P10602,2026-01-24T00:00:00.000000000,Annuity,Active,1535.04,Nova Scotia,Quarterly,Overdue
1605,C0605,P10605,2026-02-09,Annuity,Pending,2484.64,ONTARIO ,QUARTERLY ,Paid
1090,C0090,P10090,2026-02-01,ANNUITY ,Active,3167.14,Nova Scotia,Monthly,Paid
2149,C1149,P11149,2026-03-31,Annuity,Active,3144.96,  ontario  ,Monthly,Pending
1499,C0499,P10499,2026-03-24,Annuity,Lapsed,2072.24,Alberta,Quarterly,Paid
1876,C0876,P10876,2026-03-13T00:00:00.000000000,  annuity  ,Active,3506.96,ONTARIO ,Quarterly,Overdue
1927,C0927,P10927,2026-03-18,Life,  lapsed  ,3175.14,Nova Scotia,Annual,Paid
1999,C0999,P10999,2026-01-13,LIFE ,Lapsed,4714.02,  quebec  ,Annual,Paid
1012,C0012,P10012,2026-02-28,Life,Pending,2299.37,Manitoba,Monthly,Pending
1397,C0397,P10397,2026-01-06,Annuity,  active  ,4887.8,Ontario,Annual,Pending
1755,C0755,P10755,2026-03-18T00:00:00.000000000,Annuity,  lapsed  ,853.6,British Columbia,Annual,Overdue
1556,C0556,P10556,2026-02-14,LIFE ,Lapsed,4271.48,Manitoba,Monthly,Paid
1043,C0043,P10043,2026-03-29T00:00:00.000000000,Annuity,  lapsed  ,563.36,Ontario,  monthly  ,PAID 
1168,C0168,P10168,2026-03-03,Life,Active,-1789.44,Ontario,Annual,Overdue
1417,C0417,P10417,2026-02-18,Annuity,Pending,4328.27,Manitoba,  monthly  ,Paid
1577,C0577,P10577,2026-02-13,Annuity,Active,4854.65,Quebec,  annual  ,Paid
1268,C0268,P10268,2026-02-08,Life,Pending,3857.2,Quebec,Monthly,Pending
1808,C0808,P10808,2026-03-11T00:00:00.000000000,Life,Active,3434.55,Ontario,ANNUAL ,Paid
1427,C0427,P10427,2026-01-05T00:00:00.000000000,Annuity,Pending,1560.61,ONTARIO ,Monthly,Pending
1691,C0691,P10691,2026-03-04T00:00:00.000000000,ANNUITY ,Pending,-2264.68,British Columbia,Monthly,Overdue
1545,C0545,P10545,2026-01-29,Annuity,Active,1272.56,Nova Scotia,Annual,  pending  
2123,C1123,P11123,2026-01-26,Annuity,Active,,Quebec,Annual,Pending
1675,C0675,P10675,2026-02-11,Life,Active,976.25,  ontario  ,Annual,Paid
1690,C0690,P10690,2026-99-99,Life,Lapsed,2445.08,Quebec,  annual  ,Overdue
2055,C1055,P11055,2026-01-20,Life,Pending,3818.79,Alberta,Annual,Pending
1729,C0729,P10729,2026-02-15,  life  ,Lapsed,2886.59,Manitoba,QUARTERLY ,Paid
2033,C1033,P11033,2026-02-24T00:00:00.000000000,Annuity,Active,1171.57,Alberta,Quarterly,Paid
2035,C1035,P11035,2026-03-23,Annuity,Active,2642.08,Nova Scotia,Annual,Pending
1258,C0258,P10258,2026-01-17,Annuity,Active,4762.62,Ontario,Annual,Paid
1336,C0336,P10336,2026-02-20,LIFE ,LAPSED ,3639.39,Ontario,Monthly,Paid
1016,C0016,P10016,2026-02-24,Annuity,Active,4924.54,Alberta,Quarterly,Pending
1902,C0902,P10902,2026-01-31,Annuity,Active,3690.71,Quebec,Quarterly,Paid
1325,C0325,P10325,2026-02-26T00:00:00.000000000,Life,Lapsed,3154.8,Manitoba,Annual,Pending
1608,C0608,P10608,2026-01-04T00:00:00.000000000,Life,Pending,4058.25,Nova Scotia,Quarterly,Paid
2054,C1054,P11054,2026-01-24,Annuity,  active  ,660.07,ONTARIO ,QUARTERLY ,Paid
1791,C0791,P10791,2026-02-19,Annuity,Active,4401.64,Quebec,Quarterly,Pending
1223,C0223,P10223,2026-02-05T00:00:00.000000000,Life,Lapsed,2380.76,QUEBEC ,Monthly,Paid
1180,C0180,P10180,2026-03-04,Life,Pending,2450.84,ALBERTA ,Annual,  paid  
1100,C0100,P10100,2026-01-19T00:00:00.000000000,Life,  lapsed  ,,Ontario,  annual  ,Paid
1522,C0522,P10522,2026-02-23,Annuity,Lapsed,1422.43,  ontario  ,Annual,Pending
1023,C0023,P10023,2026-03-01,Annuity,Pending,1049.17,,Monthly,
1357,C0357,P10357,2026-02-18T00:00:00.000000000,Annuity,Active,2765.38,Nova Scotia,Monthly,Pending
1734,C0734,P10734,2026-01-15,Life,Lapsed,2666.85,Nova Scotia,Annual,Pending
2094,C1094,P11094,2026-01-29T00:00:00.000000000,LIFE ,Pending,,Manitoba,Quarterly,Overdue
2112,C1112,P11112,2026-01-13T00:00:00.000000000,LIFE ,Lapsed,-2924.13,Ontario,Quarterly,Overdue
1612,C0612,P10612,2026-03-07T00:00:00.000000000,Life,Lapsed,609.8,British Columbia,  quarterly  ,  paid  
2010,C1010,P11010,2026-01-09,ANNUITY ,Lapsed,,British Columbia,Monthly,Pending
1341,C0341,P10341,2026-01-06T00:00:00.000000000,Life,ACTIVE ,2716.78,Quebec,Quarterly,Overdue
1432,C0432,P10432,2026-99-99,ANNUITY ,Lapsed,4548.5,,Monthly,Pending
1962,C0962,P10962,2026-03-06,Annuity,Lapsed,4289.15,Quebec,Monthly,Overdue
1218,C0218,P10218,2026-03-31T00:00:00.000000000,Annuity,ACTIVE ,1935.39,Ontario,QUARTERLY ,Paid
1204,C0204,P10204,2026-01-01,Life,Pending,2927.2,Manitoba,Monthly,Overdue
1906,C0906,P10906,2026-01-07,Annuity,Lapsed,4170.87,Alberta,Annual,Paid
1923,C0923,P10923,2026-03-22T00:00:00.000000000,Annuity,Active,1303.01,Ontario,Monthly,Paid
1094,C0094,P10094,2026-03-11,  life  ,Active,2294.71,Quebec,Quarterly,Pending
1911,C0911,P10911,2026-01-26,Life,Lapsed,-1454.2,Manitoba,Annual,  overdue  
1069,C0069,P10069,2026-01-28T00:00:00.000000000,Life,Lapsed,-4116.52,Quebec,Annual,Paid
1895,C0895,P10895,2026-01-29,Annuity,Pending,4113.62,Manitoba,Quarterly,Overdue
1285,C0285,P10285,2026-03-13,Life,Lapsed,2275.35,Quebec,Annual,  paid  
1697,C0697,P10697,2026-03-06,Annuity,Pending,760.64,Manitoba,Annual,  paid  
1086,C0086,P10086,2026-02-23T00:00:00.000000000,Life,Active,648.73,British Columbia,Annual,Pending
1435,C0435,P10435,2026-01-25,Life,Active,2099.13,Ontario,Annual,Paid
1797,C0797,P10797,2026-01-12,  annuity  ,Pending,2227.31,Nova Scotia,Monthly,Paid
1154,C0154,P10154,2026-03-31T00:00:00.000000000,Annuity,Active,3833.46,Quebec,Annual,Overdue
1076,C0076,P10076,2026-03-11,Life,  lapsed  ,2798.36,Ontario,Annual,Paid
2043,C1043,P11043,2026-02-27,Annuity,Pending,1638.76,Ontario,Monthly,Pending
1581,C0581,P10581,2026-03-15,Life,Lapsed,3607.52,Alberta,Annual,Pending
1447,C0447,P10447,2026-01-10,Life,Pending,2722.92,Quebec,  annual  ,PENDING 
1704,C0704,P10704,2026-03-20,Life,Lapsed,4184.54,Quebec,Monthly,Pending
1189,C0189,P10189,2026-03-05T00:00:00.000000000,LIFE ,Pending,-2994.59,Manitoba,Annual,Pending
1272,C0272,P10272,2026-02-07T00:00:00.000000000,  life  ,Lapsed,2463.51,Nova Scotia,Quarterly,Pending
1237,C0237,P10237,2026-01-19,Annuity,Active,910.79,Manitoba,Annual,Pending
1488,C0488,P10488,2026-02-02T00:00:00.000000000,Life,Lapsed,2130.77,Alberta,Annual,  paid  
2042,C1042,P11042,2026-01-29,Life,Lapsed,1757.15,British Columbia,Quarterly,Pending
1560,C0560,P10560,2026-02-20T00:00:00.000000000,Annuity,Lapsed,906.52,  nova scotia  ,Monthly,Paid
1118,C0118,P10118,2026-03-13,  life  ,Pending,4034.03,Nova Scotia,Annual,Pending
1638,C0638,P10638,2026-02-23T00:00:00.000000000,Life,Pending,3234.82,Nova Scotia,Monthly,Pending
2128,C1128,P11128,2026-01-17,Annuity,Active,3146.91,Alberta,Monthly,Overdue
1751,C0751,P10751,2026-01-20,Annuity,Active,2057.07,  nova scotia  ,Quarterly,Overdue
1513,C0513,P10513,2026-01-08,Annuity,Lapsed,621.93,Alberta,Monthly,Pending
1634,C0634,P10634,2026-03-03T00:00:00.000000000,Annuity,Active,3260.35,Manitoba,Quarterly,Paid
1786,C0786,P10786,2026-01-07,Life,  lapsed  ,,Ontario,Annual,Pending
2007,C1007,P11007,2026-01-11,Life,Lapsed,3894.14,Nova Scotia,Monthly,Pending
1853,C0853,P10853,2026-02-02,Annuity,Pending,3202.74,Ontario,Monthly,OVERDUE 
1127,C0127,P10127,2026-01-08,Life,Pending,4321.51,British Columbia,Annual,PENDING 
1117,C0117,P10117,2026-01-24T00:00:00.000000000,LIFE ,Pending,4329.18,Ontario,Monthly,Overdue
1474,C0474,P10474,2026-01-01T00:00:00.000000000,Annuity,Lapsed,4414.53,Nova Scotia,Quarterly,Pending
1741,C0741,P10741,2026-03-22,Annuity,Lapsed,552.29,Quebec,Annual,Paid
1993,C0993,P10993,2026-02-10,Annuity,  lapsed  ,4213.4,ONTARIO ,Annual,Paid
1058,C0058,P10058,2026-03-31,Life,PENDING ,614.39,Alberta,Monthly,Pending
1604,C0604,P10604,2026-01-03T00:00:00.000000000,Annuity,Active,-3633.3,British Columbia,Monthly,  pending  
1787,C0787,P10787,2026-03-26T00:00:00.000000000,Life,Pending,3772.26,British Columbia,Monthly,Overdue
1971,C0971,P10971,2026-03-14,Annuity,Pending,2793.76,Manitoba,Annual,Paid
1657,C0657,P10657,2026-02-09,Life,Pending,4692.15,British Columbia,Quarterly,  pending  
1903,C0903,P10903,2026-02-25,  life  ,Active,4070.33,British Columbia,Annual,Paid
1922,C0922,P10922,2026-02-02T00:00:00.000000000,Life,Lapsed,1475.33,  british columbia  ,Monthly,Overdue
1106,C0106,P10106,2026-99-99,Annuity,ACTIVE ,2936.52,Quebec,  quarterly  ,Paid
1636,C0636,P10636,2026-01-04,Life,Active,1542.52,Manitoba,Monthly,Paid
1370,C0370,P10370,2026-01-03T00:00:00.000000000,Annuity,PENDING ,4528.43,Nova Scotia,Monthly,  overdue  
1269,C0269,P10269,2026-03-18,Annuity,Active,1568.78,Nova Scotia,Monthly,Pending
1656,C0656,P10656,2026-02-11,Annuity,Pending,4142.82,Alberta,Quarterly,Overdue
1047,C0047,P10047,2026-02-10,Life,Active,4617.32,British Columbia,Quarterly,Paid
1350,C0350,P10350,2026-02-19,Annuity,  lapsed  ,3208.71,British Columbia,Quarterly,  paid  
1774,C0774,P10774,2026-01-12,Annuity,Lapsed,1611.96,Quebec,Quarterly,PAID 
1196,C0196,P10196,2026-03-03,Annuity,Pending,3666.46,Quebec,Monthly,Pending
1103,C0103,P10103,2026-02-08,Annuity,Lapsed,4715.28,British Columbia,Quarterly,
1005,C0005,P10005,2026-01-24,Life,Active,3429.0,Nova Scotia,Annual,Pending
1620,C0620,P10620,2026-01-10,Life,  pending  ,912.65,Alberta,Annual,Overdue
1991,C0991,P10991,2026-03-21,Life,Lapsed,3941.64,Alberta,  monthly  ,Overdue
1053,C0053,P10053,2026-03-06,Life,Lapsed,2223.17,British Columbia,ANNUAL ,Overdue
1264,C0264,P10264,2026-02-08T00:00:00.000000000,Life,Pending,2455.03,Manitoba,Quarterly,Overdue
2093,C1093,P11093,2026-01-13,Life,Pending,1241.67,British Columbia,Quarterly,Paid
1444,C0444,P10444,2026-02-07,Annuity,  pending  ,3885.81,British Columbia,Monthly,
1972,C0972,P10972,2026-03-08,Life,Active,2286.42,British Columbia,Annual,Paid
1783,C0783,P10783,2026-01-03T00:00:00.000000000,Annuity,Lapsed,866.87,Manitoba,Annual,Pending
1847,C0847,P10847,2026-02-24,Life,Active,4903.84,British Columbia,QUARTERLY ,Overdue
1692,C0692,P10692,2026-03-20,LIFE ,Pending,4694.13,BRITISH COLUMBIA ,Annual,  paid  
1305,C0305,P10305,2026-01-26,  life  ,Lapsed,2214.01,QUEBEC ,Monthly,Pending
1342,C0342,P10342,2026-03-18,Annuity,Pending,1441.09,Ontario,  monthly  ,Paid
1867,C0867,P10867,2026-01-01,  annuity  ,Active,1040.94,  nova scotia  ,Annual,Paid
1314,C0314,P10314,2026-03-15,Annuity,Lapsed,2200.33,Quebec,Quarterly,Pending
1150,C0150,P10150,2026-02-15,Life,Active,937.29,  alberta  ,  monthly  ,Paid
1125,C0125,P10125,2026-03-09T00:00:00.000000000,Life,Lapsed,1567.62,Manitoba,Annual,Overdue
2063,C1063,P11063,2026-03-22,Annuity,Lapsed,1829.5,Manitoba,Quarterly,Pending
